t_s,cell_id,centre_lat,centre_lon,staleness_s
70.3,66,54.4578160,18.8713508,-1.0
70.3,67,54.4578160,18.8760390,-1.0
70.3,68,54.4578160,18.8807273,-1.0
70.3,69,54.4578160,18.8854155,-1.0
70.3,70,54.4578160,18.8901037,-1.0
70.3,71,54.4578160,18.8947920,-1.0
70.3,72,54.4605109,18.8572861,-1.0
70.3,73,54.4605109,18.8619743,-1.0
70.3,74,54.4605109,18.8666626,-1.0
70.3,75,54.4605109,18.8713508,-1.0
70.3,76,54.4605109,18.8760390,-1.0
70.3,77,54.4605109,18.8807273,-1.0
70.3,78,54.4605109,18.8854155,-1.0
70.3,79,54.4605109,18.8901037,-1.0
70.3,80,54.4605109,18.8947920,-1.0
70.3,81,54.4632059,18.8572861,-1.0
70.3,82,54.4632059,18.8619743,-1.0
70.3,83,54.4632059,18.8666626,-1.0
70.3,84,54.4632059,18.8713508,-1.0
70.3,85,54.4632059,18.8760390,-1.0
70.3,86,54.4632059,18.8807273,-1.0
70.3,87,54.4632059,18.8854155,-1.0
70.3,88,54.4632059,18.8901037,-1.0
70.3,89,54.4632059,18.8947920,-1.0
80.3,0,54.4389515,18.8572861,-1.0
80.3,1,54.4389515,18.8619743,-1.0
80.3,2,54.4389515,18.8666626,-1.0
80.3,3,54.4389515,18.8713508,-1.0
80.3,4,54.4389515,18.8760390,-1.0
80.3,5,54.4389515,18.8807273,-1.0
80.3,6,54.4389515,18.8854155,-1.0
80.3,7,54.4389515,18.8901037,-1.0
80.3,8,54.4389515,18.8947920,-1.0
80.3,9,54.4416464,18.8572861,-1.0
80.3,10,54.4416464,18.8619743,-1.0
80.3,11,54.4416464,18.8666626,-1.0
80.3,12,54.4416464,18.8713508,-1.0
80.3,13,54.4416464,18.8760390,-1.0
80.3,14,54.4416464,18.8807273,-1.0
80.3,15,54.4416464,18.8854155,-1.0
80.3,16,54.4416464,18.8901037,-1.0
80.3,17,54.4416464,18.8947920,-1.0
80.3,18,54.4443413,18.8572861,-1.0
80.3,19,54.4443413,18.8619743,-1.0
80.3,20,54.4443413,18.8666626,-1.0
80.3,21,54.4443413,18.8713508,-1.0
80.3,22,54.4443413,18.8760390,-1.0
80.3,23,54.4443413,18.8807273,-1.0
80.3,24,54.4443413,18.8854155,-1.0
80.3,25,54.4443413,18.8901037,-1.0
80.3,26,54.4443413,18.8947920,-1.0
80.3,27,54.4470363,18.8572861,-1.0
80.3,28,54.4470363,18.8619743,-1.0
80.3,29,54.4470363,18.8666626,-1.0
80.3,30,54.4470363,18.8713508,-1.0
80.3,31,54.4470363,18.8760390,-1.0
80.3,32,54.4470363,18.8807273,-1.0
80.3,33,54.4470363,18.8854155,-1.0
80.3,34,54.4470363,18.8901037,-1.0
80.3,35,54.4470363,18.8947920,-1.0
80.3,36,54.4497312,18.8572861,-1.0
80.3,37,54.4497312,18.8619743,-1.0
80.3,38,54.4497312,18.8666626,-1.0
80.3,39,54.4497312,18.8713508,-1.0
80.3,40,54.4497312,18.8760390,-1.0
80.3,41,54.4497312,18.8807273,-1.0
80.3,42,54.4497312,18.8854155,-1.0
80.3,43,54.4497312,18.8901037,-1.0
80.3,44,54.4497312,18.8947920,-1.0
80.3,45,54.4524261,18.8572861,-1.0
80.3,46,54.4524261,18.8619743,-1.0
80.3,47,54.4524261,18.8666626,-1.0
80.3,48,54.4524261,18.8713508,-1.0
80.3,49,54.4524261,18.8760390,-1.0
80.3,50,54.4524261,18.8807273,-1.0
80.3,51,54.4524261,18.8854155,-1.0
80.3,52,54.4524261,18.8901037,-1.0
80.3,53,54.4524261,18.8947920,-1.0
80.3,54,54.4551211,18.8572861,-1.0
80.3,55,54.4551211,18.8619743,-1.0
80.3,56,54.4551211,18.8666626,-1.0
80.3,57,54.4551211,18.8713508,-1.0
80.3,58,54.4551211,18.8760390,-1.0
80.3,59,54.4551211,18.8807273,-1.0
80.3,60,54.4551211,18.8854155,-1.0
80.3,61,54.4551211,18.8901037,-1.0
80.3,62,54.4551211,18.8947920,-1.0
80.3,63,54.4578160,18.8572861,-1.0
80.3,64,54.4578160,18.8619743,-1.0
80.3,65,54.4578160,18.8666626,-1.0
80.3,66,54.4578160,18.8713508,-1.0
80.3,67,54.4578160,18.8760390,-1.0
80.3,68,54.4578160,18.8807273,-1.0
80.3,69,54.4578160,18.8854155,-1.0
80.3,70,54.4578160,18.8901037,-1.0
80.3,71,54.4578160,18.8947920,-1.0
80.3,72,54.4605109,18.8572861,-1.0
80.3,73,54.4605109,18.8619743,-1.0
80.3,74,54.4605109,18.8666626,-1.0
80.3,75,54.4605109,18.8713508,-1.0
80.3,76,54.4605109,18.8760390,-1.0
80.3,77,54.4605109,18.8807273,-1.0
80.3,78,54.4605109,18.8854155,-1.0
80.3,79,54.4605109,18.8901037,-1.0
80.3,80,54.4605109,18.8947920,-1.0
80.3,81,54.4632059,18.8572861,-1.0
80.3,82,54.4632059,18.8619743,-1.0
80.3,83,54.4632059,18.8666626,-1.0
80.3,84,54.4632059,18.8713508,-1.0
80.3,85,54.4632059,18.8760390,-1.0
80.3,86,54.4632059,18.8807273,-1.0
80.3,87,54.4632059,18.8854155,-1.0
80.3,88,54.4632059,18.8901037,-1.0
80.3,89,54.4632059,18.8947920,-1.0
90.4,0,54.4389515,18.8572861,-1.0
90.4,1,54.4389515,18.8619743,-1.0
90.4,2,54.4389515,18.8666626,-1.0
90.4,3,54.4389515,18.8713508,-1.0
90.4,4,54.4389515,18.8760390,-1.0
90.4,5,54.4389515,18.8807273,-1.0
90.4,6,54.4389515,18.8854155,-1.0
90.4,7,54.4389515,18.8901037,-1.0
90.4,8,54.4389515,18.8947920,-1.0
90.4,9,54.4416464,18.8572861,-1.0
90.4,10,54.4416464,18.8619743,-1.0
90.4,11,54.4416464,18.8666626,-1.0
90.4,12,54.4416464,18.8713508,-1.0
90.4,13,54.4416464,18.8760390,-1.0
90.4,14,54.4416464,18.8807273,-1.0
90.4,15,54.4416464,18.8854155,-1.0
90.4,16,54.4416464,18.8901037,-1.0
90.4,17,54.4416464,18.8947920,-1.0
90.4,18,54.4443413,18.8572861,-1.0
90.4,19,54.4443413,18.8619743,-1.0
90.4,20,54.4443413,18.8666626,-1.0
90.4,21,54.4443413,18.8713508,-1.0
90.4,22,54.4443413,18.8760390,-1.0
90.4,23,54.4443413,18.8807273,-1.0
90.4,24,54.4443413,18.8854155,-1.0
90.4,25,54.4443413,18.8901037,-1.0
90.4,26,54.4443413,18.8947920,-1.0
90.4,27,54.4470363,18.8572861,-1.0
90.4,28,54.4470363,18.8619743,-1.0
90.4,29,54.4470363,18.8666626,-1.0
90.4,30,54.4470363,18.8713508,-1.0
90.4,31,54.4470363,18.8760390,-1.0
90.4,32,54.4470363,18.8807273,-1.0
90.4,33,54.4470363,18.8854155,-1.0
90.4,34,54.4470363,18.8901037,-1.0
90.4,35,54.4470363,18.8947920,-1.0
90.4,36,54.4497312,18.8572861,-1.0
90.4,37,54.4497312,18.8619743,-1.0
90.4,38,54.4497312,18.8666626,-1.0
90.4,39,54.4497312,18.8713508,-1.0
90.4,40,54.4497312,18.8760390,-1.0
90.4,41,54.4497312,18.8807273,-1.0
90.4,42,54.4497312,18.8854155,-1.0
90.4,43,54.4497312,18.8901037,-1.0
90.4,44,54.4497312,18.8947920,-1.0
90.4,45,54.4524261,18.8572861,-1.0
90.4,46,54.4524261,18.8619743,-1.0
90.4,47,54.4524261,18.8666626,-1.0
90.4,48,54.4524261,18.8713508,-1.0
90.4,49,54.4524261,18.8760390,-1.0
90.4,50,54.4524261,18.8807273,-1.0
90.4,51,54.4524261,18.8854155,-1.0
90.4,52,54.4524261,18.8901037,-1.0
90.4,53,54.4524261,18.8947920,-1.0
90.4,54,54.4551211,18.8572861,-1.0
90.4,55,54.4551211,18.8619743,-1.0
90.4,56,54.4551211,18.8666626,-1.0
90.4,57,54.4551211,18.8713508,-1.0
90.4,58,54.4551211,18.8760390,-1.0
90.4,59,54.4551211,18.8807273,-1.0
90.4,60,54.4551211,18.8854155,-1.0
90.4,61,54.4551211,18.8901037,-1.0
90.4,62,54.4551211,18.8947920,-1.0
90.4,63,54.4578160,18.8572861,-1.0
90.4,64,54.4578160,18.8619743,-1.0
90.4,65,54.4578160,18.8666626,-1.0
90.4,66,54.4578160,18.8713508,-1.0
90.4,67,54.4578160,18.8760390,-1.0
90.4,68,54.4578160,18.8807273,-1.0
90.4,69,54.4578160,18.8854155,-1.0
90.4,70,54.4578160,18.8901037,-1.0
90.4,71,54.4578160,18.8947920,-1.0
90.4,72,54.4605109,18.8572861,-1.0
90.4,73,54.4605109,18.8619743,-1.0
90.4,74,54.4605109,18.8666626,-1.0
90.4,75,54.4605109,18.8713508,-1.0
90.4,76,54.4605109,18.8760390,-1.0
90.4,77,54.4605109,18.8807273,-1.0
90.4,78,54.4605109,18.8854155,-1.0
90.4,79,54.4605109,18.8901037,-1.0
90.4,80,54.4605109,18.8947920,-1.0
90.4,81,54.4632059,18.8572861,-1.0
90.4,82,54.4632059,18.8619743,-1.0
90.4,83,54.4632059,18.8666626,-1.0
90.4,84,54.4632059,18.8713508,-1.0
90.4,85,54.4632059,18.8760390,-1.0
90.4,86,54.4632059,18.8807273,-1.0
90.4,87,54.4632059,18.8854155,-1.0
90.4,88,54.4632059,18.8901037,-1.0
90.4,89,54.4632059,18.8947920,-1.0
100.5,0,54.4389515,18.8572861,-1.0
100.5,1,54.4389515,18.8619743,-1.0
100.5,2,54.4389515,18.8666626,-1.0
100.5,3,54.4389515,18.8713508,-1.0
100.5,4,54.4389515,18.8760390,-1.0
100.5,5,54.4389515,18.8807273,-1.0
100.5,6,54.4389515,18.8854155,-1.0
100.5,7,54.4389515,18.8901037,-1.0
100.5,8,54.4389515,18.8947920,-1.0
100.5,9,54.4416464,18.8572861,-1.0
100.5,10,54.4416464,18.8619743,-1.0
100.5,11,54.4416464,18.8666626,-1.0
100.5,12,54.4416464,18.8713508,-1.0
100.5,13,54.4416464,18.8760390,-1.0
100.5,14,54.4416464,18.8807273,-1.0
100.5,15,54.4416464,18.8854155,-1.0
100.5,16,54.4416464,18.8901037,-1.0
100.5,17,54.4416464,18.8947920,-1.0
100.5,18,54.4443413,18.8572861,-1.0
100.5,19,54.4443413,18.8619743,-1.0
100.5,20,54.4443413,18.8666626,-1.0
100.5,21,54.4443413,18.8713508,-1.0
100.5,22,54.4443413,18.8760390,-1.0
100.5,23,54.4443413,18.8807273,-1.0
100.5,24,54.4443413,18.8854155,-1.0
100.5,25,54.4443413,18.8901037,-1.0
100.5,26,54.4443413,18.8947920,-1.0
100.5,27,54.4470363,18.8572861,-1.0
100.5,28,54.4470363,18.8619743,-1.0
100.5,29,54.4470363,18.8666626,-1.0
100.5,30,54.4470363,18.8713508,-1.0
100.5,31,54.4470363,18.8760390,-1.0
100.5,32,54.4470363,18.8807273,-1.0
100.5,33,54.4470363,18.8854155,-1.0
100.5,34,54.4470363,18.8901037,-1.0
100.5,35,54.4470363,18.8947920,-1.0
100.5,36,54.4497312,18.8572861,-1.0
100.5,37,54.4497312,18.8619743,-1.0
100.5,38,54.4497312,18.8666626,-1.0
100.5,39,54.4497312,18.8713508,-1.0
100.5,40,54.4497312,18.8760390,-1.0
100.5,41,54.4497312,18.8807273,-1.0
100.5,42,54.4497312,18.8854155,-1.0
100.5,43,54.4497312,18.8901037,-1.0
100.5,44,54.4497312,18.8947920,-1.0
100.5,45,54.4524261,18.8572861,-1.0
100.5,46,54.4524261,18.8619743,-1.0
100.5,47,54.4524261,18.8666626,-1.0
100.5,48,54.4524261,18.8713508,-1.0
100.5,49,54.4524261,18.8760390,-1.0
100.5,50,54.4524261,18.8807273,-1.0
100.5,51,54.4524261,18.8854155,-1.0
100.5,52,54.4524261,18.8901037,-1.0
100.5,53,54.4524261,18.8947920,-1.0
100.5,54,54.4551211,18.8572861,-1.0
100.5,55,54.4551211,18.8619743,-1.0
100.5,56,54.4551211,18.8666626,-1.0
100.5,57,54.4551211,18.8713508,-1.0
100.5,58,54.4551211,18.8760390,-1.0
100.5,59,54.4551211,18.8807273,-1.0
100.5,60,54.4551211,18.8854155,-1.0
100.5,61,54.4551211,18.8901037,-1.0
100.5,62,54.4551211,18.8947920,-1.0
100.5,63,54.4578160,18.8572861,-1.0
100.5,64,54.4578160,18.8619743,-1.0
100.5,65,54.4578160,18.8666626,-1.0
100.5,66,54.4578160,18.8713508,-1.0
100.5,67,54.4578160,18.8760390,-1.0
100.5,68,54.4578160,18.8807273,-1.0
100.5,69,54.4578160,18.8854155,-1.0
100.5,70,54.4578160,18.8901037,-1.0
100.5,71,54.4578160,18.8947920,-1.0
100.5,72,54.4605109,18.8572861,-1.0
100.5,73,54.4605109,18.8619743,-1.0
100.5,74,54.4605109,18.8666626,-1.0
100.5,75,54.4605109,18.8713508,-1.0
100.5,76,54.4605109,18.8760390,-1.0
100.5,77,54.4605109,18.8807273,-1.0
100.5,78,54.4605109,18.8854155,-1.0
100.5,79,54.4605109,18.8901037,-1.0
100.5,80,54.4605109,18.8947920,-1.0
100.5,81,54.4632059,18.8572861,-1.0
100.5,82,54.4632059,18.8619743,-1.0
100.5,83,54.4632059,18.8666626,-1.0
100.5,84,54.4632059,18.8713508,-1.0
100.5,85,54.4632059,18.8760390,-1.0
100.5,86,54.4632059,18.8807273,-1.0
100.5,87,54.4632059,18.8854155,-1.0
100.5,88,54.4632059,18.8901037,-1.0
100.5,89,54.4632059,18.8947920,-1.0
110.5,0,54.4389515,18.8572861,-1.0
110.5,1,54.4389515,18.8619743,-1.0
110.5,2,54.4389515,18.8666626,-1.0
110.5,3,54.4389515,18.8713508,-1.0
110.5,4,54.4389515,18.8760390,-1.0
110.5,5,54.4389515,18.8807273,-1.0
110.5,6,54.4389515,18.8854155,-1.0
110.5,7,54.4389515,18.8901037,-1.0
110.5,8,54.4389515,18.8947920,-1.0
110.5,9,54.4416464,18.8572861,-1.0
110.5,10,54.4416464,18.8619743,-1.0
110.5,11,54.4416464,18.8666626,-1.0
110.5,12,54.4416464,18.8713508,-1.0
110.5,13,54.4416464,18.8760390,-1.0
110.5,14,54.4416464,18.8807273,-1.0
110.5,15,54.4416464,18.8854155,-1.0
110.5,16,54.4416464,18.8901037,-1.0
110.5,17,54.4416464,18.8947920,-1.0
110.5,18,54.4443413,18.8572861,-1.0
110.5,19,54.4443413,18.8619743,-1.0
110.5,20,54.4443413,18.8666626,-1.0
110.5,21,54.4443413,18.8713508,-1.0
110.5,22,54.4443413,18.8760390,-1.0
110.5,23,54.4443413,18.8807273,-1.0
110.5,24,54.4443413,18.8854155,-1.0
110.5,25,54.4443413,18.8901037,-1.0
110.5,26,54.4443413,18.8947920,-1.0
110.5,27,54.4470363,18.8572861,-1.0
110.5,28,54.4470363,18.8619743,-1.0
110.5,29,54.4470363,18.8666626,-1.0
110.5,30,54.4470363,18.8713508,-1.0
110.5,31,54.4470363,18.8760390,-1.0
110.5,32,54.4470363,18.8807273,-1.0
110.5,33,54.4470363,18.8854155,-1.0
110.5,34,54.4470363,18.8901037,-1.0
110.5,35,54.4470363,18.8947920,-1.0
110.5,36,54.4497312,18.8572861,-1.0
110.5,37,54.4497312,18.8619743,-1.0
110.5,38,54.4497312,18.8666626,-1.0
110.5,39,54.4497312,18.8713508,-1.0
110.5,40,54.4497312,18.8760390,-1.0
110.5,41,54.4497312,18.8807273,-1.0
110.5,42,54.4497312,18.8854155,-1.0
110.5,43,54.4497312,18.8901037,-1.0
110.5,44,54.4497312,18.8947920,-1.0
110.5,45,54.4524261,18.8572861,-1.0
110.5,46,54.4524261,18.8619743,-1.0
110.5,47,54.4524261,18.8666626,-1.0
110.5,48,54.4524261,18.8713508,-1.0
110.5,49,54.4524261,18.8760390,-1.0
110.5,50,54.4524261,18.8807273,-1.0
110.5,51,54.4524261,18.8854155,-1.0
110.5,52,54.4524261,18.8901037,-1.0
110.5,53,54.4524261,18.8947920,-1.0
110.5,54,54.4551211,18.8572861,-1.0
110.5,55,54.4551211,18.8619743,-1.0
110.5,56,54.4551211,18.8666626,-1.0
110.5,57,54.4551211,18.8713508,-1.0
110.5,58,54.4551211,18.8760390,-1.0
110.5,59,54.4551211,18.8807273,-1.0
110.5,60,54.4551211,18.8854155,-1.0
110.5,61,54.4551211,18.8901037,-1.0
110.5,62,54.4551211,18.8947920,-1.0
110.5,63,54.4578160,18.8572861,-1.0
110.5,64,54.4578160,18.8619743,-1.0
110.5,65,54.4578160,18.8666626,-1.0
110.5,66,54.4578160,18.8713508,-1.0
110.5,67,54.4578160,18.8760390,-1.0
110.5,68,54.4578160,18.8807273,-1.0
110.5,69,54.4578160,18.8854155,-1.0
110.5,70,54.4578160,18.8901037,-1.0
110.5,71,54.4578160,18.8947920,-1.0
110.5,72,54.4605109,18.8572861,-1.0
110.5,73,54.4605109,18.8619743,-1.0
110.5,74,54.4605109,18.8666626,-1.0
110.5,75,54.4605109,18.8713508,-1.0
110.5,76,54.4605109,18.8760390,-1.0
110.5,77,54.4605109,18.8807273,-1.0
110.5,78,54.4605109,18.8854155,-1.0
110.5,79,54.4605109,18.8901037,-1.0
110.5,80,54.4605109,18.8947920,-1.0
110.5,81,54.4632059,18.8572861,-1.0
110.5,82,54.4632059,18.8619743,-1.0
110.5,83,54.4632059,18.8666626,-1.0
110.5,84,54.4632059,18.8713508,-1.0
110.5,85,54.4632059,18.8760390,-1.0
110.5,86,54.4632059,18.8807273,-1.0
110.5,87,54.4632059,18.8854155,-1.0
110.5,88,54.4632059,18.8901037,-1.0
110.5,89,54.4632059,18.8947920,-1.0
120.5,0,54.4389515,18.8572861,-1.0
120.5,1,54.4389515,18.8619743,-1.0
120.5,2,54.4389515,18.8666626,-1.0
120.5,3,54.4389515,18.8713508,-1.0
120.5,4,54.4389515,18.8760390,-1.0
120.5,5,54.4389515,18.8807273,-1.0
120.5,6,54.4389515,18.8854155,-1.0
120.5,7,54.4389515,18.8901037,-1.0
120.5,8,54.4389515,18.8947920,-1.0
120.5,9,54.4416464,18.8572861,-1.0
120.5,10,54.4416464,18.8619743,-1.0
120.5,11,54.4416464,18.8666626,-1.0
120.5,12,54.4416464,18.8713508,-1.0
120.5,13,54.4416464,18.8760390,-1.0
120.5,14,54.4416464,18.8807273,-1.0
120.5,15,54.4416464,18.8854155,-1.0
120.5,16,54.4416464,18.8901037,-1.0
120.5,17,54.4416464,18.8947920,-1.0
120.5,18,54.4443413,18.8572861,-1.0
120.5,19,54.4443413,18.8619743,-1.0
120.5,20,54.4443413,18.8666626,-1.0
120.5,21,54.4443413,18.8713508,-1.0
120.5,22,54.4443413,18.8760390,-1.0
120.5,23,54.4443413,18.8807273,-1.0
120.5,24,54.4443413,18.8854155,-1.0
120.5,25,54.4443413,18.8901037,-1.0
120.5,26,54.4443413,18.8947920,-1.0
120.5,27,54.4470363,18.8572861,-1.0
120.5,28,54.4470363,18.8619743,-1.0
120.5,29,54.4470363,18.8666626,-1.0
120.5,30,54.4470363,18.8713508,-1.0
120.5,31,54.4470363,18.8760390,-1.0
120.5,32,54.4470363,18.8807273,-1.0
120.5,33,54.4470363,18.8854155,-1.0
120.5,34,54.4470363,18.8901037,-1.0
120.5,35,54.4470363,18.8947920,-1.0
120.5,36,54.4497312,18.8572861,-1.0
120.5,37,54.4497312,18.8619743,-1.0
120.5,38,54.4497312,18.8666626,-1.0
120.5,39,54.4497312,18.8713508,-1.0
120.5,40,54.4497312,18.8760390,-1.0
120.5,41,54.4497312,18.8807273,-1.0
120.5,42,54.4497312,18.8854155,-1.0
120.5,43,54.4497312,18.8901037,-1.0
120.5,44,54.4497312,18.8947920,-1.0
120.5,45,54.4524261,18.8572861,-1.0
120.5,46,54.4524261,18.8619743,-1.0
120.5,47,54.4524261,18.8666626,-1.0
120.5,48,54.4524261,18.8713508,-1.0
120.5,49,54.4524261,18.8760390,-1.0
120.5,50,54.4524261,18.8807273,-1.0
120.5,51,54.4524261,18.8854155,-1.0
120.5,52,54.4524261,18.8901037,-1.0
120.5,53,54.4524261,18.8947920,-1.0
120.5,54,54.4551211,18.8572861,-1.0
120.5,55,54.4551211,18.8619743,-1.0
120.5,56,54.4551211,18.8666626,-1.0
120.5,57,54.4551211,18.8713508,-1.0
120.5,58,54.4551211,18.8760390,-1.0
120.5,59,54.4551211,18.8807273,-1.0
120.5,60,54.4551211,18.8854155,-1.0
120.5,61,54.4551211,18.8901037,-1.0
120.5,62,54.4551211,18.8947920,-1.0
120.5,63,54.4578160,18.8572861,-1.0
120.5,64,54.4578160,18.8619743,-1.0
120.5,65,54.4578160,18.8666626,-1.0
120.5,66,54.4578160,18.8713508,-1.0
120.5,67,54.4578160,18.8760390,-1.0
120.5,68,54.4578160,18.8807273,-1.0
120.5,69,54.4578160,18.8854155,-1.0
120.5,70,54.4578160,18.8901037,-1.0
120.5,71,54.4578160,18.8947920,-1.0
120.5,72,54.4605109,18.8572861,-1.0
120.5,73,54.4605109,18.8619743,-1.0
120.5,74,54.4605109,18.8666626,-1.0
120.5,75,54.4605109,18.8713508,-1.0
120.5,76,54.4605109,18.8760390,-1.0
120.5,77,54.4605109,18.8807273,-1.0
120.5,78,54.4605109,18.8854155,-1.0
120.5,79,54.4605109,18.8901037,-1.0
120.5,80,54.4605109,18.8947920,-1.0
120.5,81,54.4632059,18.8572861,-1.0
120.5,82,54.4632059,18.8619743,-1.0
120.5,83,54.4632059,18.8666626,-1.0
120.5,84,54.4632059,18.8713508,-1.0
120.5,85,54.4632059,18.8760390,-1.0
120.5,86,54.4632059,18.8807273,-1.0
120.5,87,54.4632059,18.8854155,-1.0
120.5,88,54.4632059,18.8901037,-1.0
120.5,89,54.4632059,18.8947920,-1.0
130.6,0,54.4389515,18.8572861,-1.0
130.6,1,54.4389515,18.8619743,-1.0
130.6,2,54.4389515,18.8666626,-1.0
130.6,3,54.4389515,18.8713508,-1.0
130.6,4,54.4389515,18.8760390,-1.0
130.6,5,54.4389515,18.8807273,-1.0
130.6,6,54.4389515,18.8854155,-1.0
130.6,7,54.4389515,18.8901037,-1.0
130.6,8,54.4389515,18.8947920,-1.0
130.6,9,54.4416464,18.8572861,-1.0
130.6,10,54.4416464,18.8619743,-1.0
130.6,11,54.4416464,18.8666626,-1.0
130.6,12,54.4416464,18.8713508,-1.0
130.6,13,54.4416464,18.8760390,-1.0
130.6,14,54.4416464,18.8807273,-1.0
130.6,15,54.4416464,18.8854155,-1.0
130.6,16,54.4416464,18.8901037,-1.0
130.6,17,54.4416464,18.8947920,-1.0
130.6,18,54.4443413,18.8572861,-1.0
130.6,19,54.4443413,18.8619743,-1.0
130.6,20,54.4443413,18.8666626,-1.0
130.6,21,54.4443413,18.8713508,-1.0
130.6,22,54.4443413,18.8760390,-1.0
130.6,23,54.4443413,18.8807273,-1.0
130.6,24,54.4443413,18.8854155,-1.0
130.6,25,54.4443413,18.8901037,-1.0
130.6,26,54.4443413,18.8947920,-1.0
130.6,27,54.4470363,18.8572861,-1.0
130.6,28,54.4470363,18.8619743,-1.0
130.6,29,54.4470363,18.8666626,-1.0
130.6,30,54.4470363,18.8713508,-1.0
130.6,31,54.4470363,18.8760390,-1.0
130.6,32,54.4470363,18.8807273,-1.0
130.6,33,54.4470363,18.8854155,-1.0
130.6,34,54.4470363,18.8901037,-1.0
130.6,35,54.4470363,18.8947920,-1.0
130.6,36,54.4497312,18.8572861,-1.0
130.6,37,54.4497312,18.8619743,-1.0
130.6,38,54.4497312,18.8666626,-1.0
130.6,39,54.4497312,18.8713508,-1.0
130.6,40,54.4497312,18.8760390,-1.0
130.6,41,54.4497312,18.8807273,-1.0
130.6,42,54.4497312,18.8854155,-1.0
130.6,43,54.4497312,18.8901037,-1.0
130.6,44,54.4497312,18.8947920,-1.0
130.6,45,54.4524261,18.8572861,-1.0
130.6,46,54.4524261,18.8619743,-1.0
130.6,47,54.4524261,18.8666626,-1.0
130.6,48,54.4524261,18.8713508,-1.0
130.6,49,54.4524261,18.8760390,-1.0
130.6,50,54.4524261,18.8807273,-1.0
130.6,51,54.4524261,18.8854155,-1.0
130.6,52,54.4524261,18.8901037,-1.0
130.6,53,54.4524261,18.8947920,-1.0
130.6,54,54.4551211,18.8572861,-1.0
130.6,55,54.4551211,18.8619743,-1.0
130.6,56,54.4551211,18.8666626,-1.0
130.6,57,54.4551211,18.8713508,-1.0
130.6,58,54.4551211,18.8760390,-1.0
130.6,59,54.4551211,18.8807273,-1.0
130.6,60,54.4551211,18.8854155,-1.0
130.6,61,54.4551211,18.8901037,-1.0
130.6,62,54.4551211,18.8947920,-1.0
130.6,63,54.4578160,18.8572861,-1.0
130.6,64,54.4578160,18.8619743,-1.0
130.6,65,54.4578160,18.8666626,-1.0
130.6,66,54.4578160,18.8713508,-1.0
130.6,67,54.4578160,18.8760390,-1.0
130.6,68,54.4578160,18.8807273,-1.0
130.6,69,54.4578160,18.8854155,-1.0
130.6,70,54.4578160,18.8901037,-1.0
130.6,71,54.4578160,18.8947920,-1.0
130.6,72,54.4605109,18.8572861,-1.0
130.6,73,54.4605109,18.8619743,-1.0
130.6,74,54.4605109,18.8666626,-1.0
130.6,75,54.4605109,18.8713508,-1.0
130.6,76,54.4605109,18.8760390,-1.0
130.6,77,54.4605109,18.8807273,-1.0
130.6,78,54.4605109,18.8854155,-1.0
130.6,79,54.4605109,18.8901037,-1.0
130.6,80,54.4605109,18.8947920,-1.0
130.6,81,54.4632059,18.8572861,-1.0
130.6,82,54.4632059,18.8619743,-1.0
130.6,83,54.4632059,18.8666626,-1.0
130.6,84,54.4632059,18.8713508,-1.0
130.6,85,54.4632059,18.8760390,-1.0
130.6,86,54.4632059,18.8807273,-1.0
130.6,87,54.4632059,18.8854155,-1.0
130.6,88,54.4632059,18.8901037,-1.0
130.6,89,54.4632059,18.8947920,-1.0
140.6,0,54.4389515,18.8572861,-1.0
140.6,1,54.4389515,18.8619743,-1.0
140.6,2,54.4389515,18.8666626,-1.0
140.6,3,54.4389515,18.8713508,-1.0
140.6,4,54.4389515,18.8760390,-1.0
140.6,5,54.4389515,18.8807273,-1.0
140.6,6,54.4389515,18.8854155,-1.0
140.6,7,54.4389515,18.8901037,-1.0
140.6,8,54.4389515,18.8947920,-1.0
140.6,9,54.4416464,18.8572861,-1.0
140.6,10,54.4416464,18.8619743,-1.0
140.6,11,54.4416464,18.8666626,-1.0
140.6,12,54.4416464,18.8713508,-1.0
140.6,13,54.4416464,18.8760390,-1.0
140.6,14,54.4416464,18.8807273,-1.0
140.6,15,54.4416464,18.8854155,-1.0
140.6,16,54.4416464,18.8901037,-1.0
140.6,17,54.4416464,18.8947920,-1.0
140.6,18,54.4443413,18.8572861,-1.0
140.6,19,54.4443413,18.8619743,-1.0
140.6,20,54.4443413,18.8666626,-1.0
140.6,21,54.4443413,18.8713508,-1.0
140.6,22,54.4443413,18.8760390,-1.0
140.6,23,54.4443413,18.8807273,-1.0
140.6,24,54.4443413,18.8854155,-1.0
140.6,25,54.4443413,18.8901037,-1.0
140.6,26,54.4443413,18.8947920,-1.0
140.6,27,54.4470363,18.8572861,-1.0
140.6,28,54.4470363,18.8619743,-1.0
140.6,29,54.4470363,18.8666626,-1.0
140.6,30,54.4470363,18.8713508,-1.0
140.6,31,54.4470363,18.8760390,-1.0
140.6,32,54.4470363,18.8807273,-1.0
140.6,33,54.4470363,18.8854155,-1.0
140.6,34,54.4470363,18.8901037,-1.0
140.6,35,54.4470363,18.8947920,-1.0
140.6,36,54.4497312,18.8572861,-1.0
140.6,37,54.4497312,18.8619743,-1.0
140.6,38,54.4497312,18.8666626,-1.0
140.6,39,54.4497312,18.8713508,-1.0
140.6,40,54.4497312,18.8760390,-1.0
140.6,41,54.4497312,18.8807273,-1.0
140.6,42,54.4497312,18.8854155,-1.0
